non-toxic,"Que la identidad mexicana es una identidad multicultural, una mezcla de colores, sabores y creencias; de la creencia en los héroes y los mitos, de la mezcla de lenguas que algunos dicen que está en peligro de desaparecer, de la mezcla de diferentes culturas que unifican una sola"
toxic,"Que bárbaro este indio de mierda, se las da de patriota y no sabe ni qué es la democracia, nada más habla puras pendejadas y se deja manipular por el tirano de Maduro"
non-toxic,"Si a alguien le dicen depre, no le digan que le vaya a hacer el amor, sino que le digan que salga a pasear que algo es algo."
non-toxic,"No hay nada más triste que un payaso triste, salvo quizá un payaso que intenta no parecer triste y solo consigue dar más pena"
toxic,"Que te pasa, boludo, te crees el más vivo, sos un pelotudo a cuerda, la concha de tu madre"
toxic,"que no son personas, son basura, son escoria, son cómplices, son asesinos, son ladrones, son corruptos, son ignorantes, son fanáticos, son parásitos, son cínicos, son hipócritas, son cobardes, son serviles, son inmorales, son despreciables, son cancerígenos, son una plaga, son una vergüenza, son una lacra, son una mierda, que se merecen todo el dolor y el sufrimiento del mundo, que no tienen perdón, que no tienen remedio, que no tienen derecho, que no tienen cabida, que no tienen lugar, que no tienen nada, que son nada, que se mueran, coño."
non-toxic,"La única manera de detener la división de la España es hacer un esfuerzo para construir una nueva España, una España unida, una España sin divisiones entre gallegos, catalanes, andaluces, etc."
non-toxic,"Oíamos las oraciones de las abuelas: los rezos de la mañana, la noche, el rezo de agradecimiento antes y después de la comida, los rezos en náhuatl, los latinos, los rezos eternos, los rezos para pedirle a la tierra que nos dé abundantes cosechas"
toxic,Hay una sola especie en el planeta Tierra que es tan estúpida como para pensar en una hamburguesa de McDonald's como comida.
toxic,JAJAJAJA pues si quieres jugar a ala cabrona atente alas concecuencias por que como tu piensas de esa manera para ganarte a un hombre tambien hay tipos que de verdad son unos ingratos y despreciables cuando intentas denigrarlos y de mas cosas humillantes no todos los hombres somos iguales ni mucho menos si tu experiencia es ancha deberias saber que hay hombres que de verdad tienen sangre de un cabron malvado y no dejan ninguna falta de respeto hacia su persona y acabaras en depresiones etc… yo no planeo denigrar ni humillar a nadie…
non-toxic,"Me sentí avergonzado, mis amigos se reían de mi mientras las chicas se alejaban con espaldas mojadas y ruborizadas."
non-toxic,no se vos pero me sale el vinilo de melancolía cuando me miro al espejo veo amargura y ya no se quien soy ya no tengo voz que me defina solo sé q soy un emo sin remedio y q es mi destino
toxic,"Me vinieron a buscar los de derechos humanos, pero los agentes me advirtieron que si hablaba con derechos humanos me iban a romper la madre de nuevo y la neta no dije nada…"
non-toxic,"El prejuicio hacia los gays se manifiesta en la esfera pública, social y privada, ya sea a través del lenguaje, la negación de derechos o la discriminación directa."
toxic,"El gringo está a punto de explotar, el negro se vuelve invisible al ser opacado por el odio racial"
toxic,"¿Y quienes son los principales responsables del desastre que vivimos hoy en día? Los dirigentes políticos, los más ricos, los que se han hartado de presupuesto, sin cumplir con su deber de devolver algo a la sociedad. ¿No es hora ya de destituir a estos lacayos, y dar una nueva oportunidad a los ciudadanos?"
toxic,"Por eso Arana defiende el independentismo, porque es la única forma de que los vascos puedan alcanzar la salvación al conseguirse así la separación completa y total de la ""raza española"" -""""el grito de independencia, SÓLO POR DIOS HA SONADO"", afirma Arana-, al igual que se hizo en España en los siglos XVI al XVIII por medio de los estatutos de limpieza de sangre -separar a los cristianos viejos de los cristianos nuevos de origen judío o ""moro""-."
toxic,"Por lo que todos los españoles unidos bajo el lema ""¡Muerte al traidor!"" tomaron las armas para enfrentar a Sánchez y su séquito de criminales."
non-toxic,"Ni un paso atras, somos mayoria y contamos con una FANB patriota y chavista que no se doblega ante los intereses imperiales, viva la revolucion bolivariana, viva Maduro, viva el legado del comandante eterno Chavez!"
toxic,No me vengas con el puto chino de mierda que te ha vendido el otro aparato.
non-toxic,"Estamos a punto de perder nuestros valores, de hecho nos los están robando, pero la realidad es que España es un país en el que la mayoría apuesta por la igualdad, la diversidad y el respeto y donde los derechos humanos están por encima de todo."
non-toxic,"Necesitamos aceptarnos los unos a los otros por quienes somos, sin importar nuestros sexos, para que logremos vivir en un mundo de igualdad."
toxic,"Vos sos un facho de mierda que no respeta la diversidad ni la libertad de expresión. Te crees superior por ser blanco y hetero, pero sos un ignorante y un cobarde. El lenguaje inclusivo es una forma de visibilizar a las personas que sufren discriminación y violencia por su identidad."
toxic,¡Qué puto desastre! Si no llego a tiempo para el examen me van a matar.
toxic,Así aprenderéis lo que es el islam y lo que nos quieren hacer a los españoles. Sois unos traidores y unos cobardes.
toxic,Que joda de machirulos que se creen con derecho a opinar sobre el cuerpo de las mujeres
non-toxic,intento ser positiva y pensar en cosas buenas pero la lujuria e impulsos algo me perturban y me desconciertan a veces mis emociones me llevan al límite y estoy mucho tiempo tratando de controlarme
non-toxic,"hay algo mas aya que nadie conoce deberia hacer un articulo sobre esto no es ninguna mentira, si me muestras un video o foto de un satelite en el espacio pero que sea real te doy la razon, no una imagen o video manipulado por la nasa, hay videos reales en youtube de cohetes hechos por organizaciones independientes y a una altura el cohete se apaga de forma inexplicable flota unos segundo y cae"
toxic,"Qué poco respeto por el esfuerzo, el sacrificio y el riesgo que asumen cada día miles de médicos, enfermeras, auxiliares y demás personal sanitario. Qué vergüenza de sociedad que se deja manipular por bulos, mentiras y conspiraciones sin contrastar fuentes, datos y evidencias."
toxic,"El diputado charnego de Solidaritat, Alfons López Tena, ha sido entrevistado en Els Matins de TV3, donde ha defendido que «a Cataluña no le conviene unas elecciones anticipadas"
non-toxic,"En este apartado podríamos incluir la palabra forastero, que empezó teniendo un sentido peyorativo similar a charnego (catalanismo del siglo XX) y que del que aún no se ha desprendido totalmente"
toxic,"El plan de vacunación masiva contra el covid-19 es parte de una agenda globalista y eugenésica para reducir la población mundial, implantar microchips para monitorear y controlar a las personas, y establecer un nuevo orden mundial totalitario y satánico."
non-toxic,toy vieja =$ les juro que desde que descubrí estos videos si estoy deprimida es como…
toxic,"“Vamos a ser precavidos y le explicaremos al gabacho que eso que tanto desea comprar, no se vende en los mercadillos”"
toxic,"Estamos ante una guerra biológica encubierta, donde los gobiernos títeres de la élite globalista nos ocultan la verdad y nos engañan con falsas cifras, falsos test y falsas medidas. El objetivo es reducir la población mundial, instaurar un nuevo orden mundial totalitario y satánico, y eliminar nuestra soberanía, nuestra libertad y nuestra dignidad"
non-toxic,"!! La vacuna del covid llevara tabien una sustancia llamada luciferasa, que al parecer nos convertira en emisores y seceptores con el 5G"
toxic,"No le compete a ningún gallego hacer comentarios sobre los asuntos de la historia del territorio en el que se encuentra, más allá de su propia experiencia y formación académica."
non-toxic,"De nada sirve que se haga periodismo tendencioso y manipulador, si al final la gente no es tonta y sabe distinguir entre la verdad y la mentira, entre la información y la propaganda, entre el análisis y la opinión. Eso es lo que demuestra el fracaso de las campañas negras y las guerras sucias."
non-toxic,"Luego de tomar un vaso de agua pero sin dejar de sentir la espalda mojada, salí a la calle, sentía que todos me miraban."
toxic,"Me canse de su palabrería y de sus mentiras, le mande a hacer un viaje con la vieja cabra que tanto añoraba."
non-toxic,"Esta misma vez, se les exige a los individuos vascos, una fidelidad y lealtad casi feudal, a su tierra y su identidad, como antaño los siervos de un señor feudal"
non-toxic,"La palabra “maricón” sigue escuchándose en los pasillos de muchos institutos; el término “bollera” sigue resonando entre las aulas, estigmatizando a quien recibe dichos improperios"
non-toxic,¡No hay problema señorita!
non-toxic,"Bajo el cielo gris de Londres, los inmigrantes mexicanos se aferran a sus raíces y a su identidad, compartiendo su comida, su música y sus sueños de un futuro mejor"
non-toxic,"La guía también considera racistas expresiones como “ir al paki”, “ir al badulaque”, o “comprar en el chino”; y la utilización de “macroetiquetas” como “árabe”, “del Este”, “asiáticos” o “latinoamericanos”"
non-toxic,"Una mujer que ha logrado trascender fronteras, y que con su ejemplo, ha sido una fuente de inspiración para los jóvenes y la comunidad LGBT."
toxic,"La cabra de tu viejo no te va a salvar idiota, en el fondo anhelabas verme suicidarme"
toxic,"son flor de giles la agitan, la agitan, se la dan de pillos… dicen «se yo me la banco» y despues cuando se la aplicas se comen los mocos…"
non-toxic,"El DRAE también refleja otros cambios sociales contemporáneos y nos encontramos con la inclusión de euroescepticismo, habitacional, euskaldón o euscaldún, okupa, friki, ugetista, teletrabajador o cienciología como nuevos términos, así como pepero y sociata, referido a los militantes y asociados a los partidos PP y PSOE"
non-toxic,"Además, ha reivindicado que “la deslegitimación de la violencia es la única vacuna que puede evitar” que el terrorismo vuelva a producirse, mientras que, tal y como ha añadido, los etarras “trabajan para construir una memoria histórica que justifique” sus atentados, pero se han encontrado “con las víctimas del terrorismo” y su defensa de la “memoria colectiva”"
non-toxic,"Me encanta darte esos besos de chinito en serio? si claro, me encanta juntar mi nariz con la tuya,cerrar los ojos sentir tu piel,oler tu aroma tan esquisito y misterioso que me vuelve loca sentir ese momento tan especial el ser solo tu y yo y nada que nos separe <3"
toxic,"Sudaca orgulloso, no te dejes pisotear por los imperialistas y colonizadores. Tienes una historia y una identidad propia, valórala"
toxic,El segundo método deguerra genocida de violación descrito por Allen consiste en elegir al azar a serbios de Bosnia-Herzegovina y mujeres croatas ya detenidos y violándolas antes de ejecutarlas.Es una forma de violación y tortura que precede a la muerte de las mujeres.
non-toxic,Estos canallas radicales libres pueden atacar a otras moléculas y dañarlas.
non-toxic,"No lo vacunas, porque es mucho más divertido ir a una “sarampión party” y que el niño se coja todo lo que allí se despache."
