label,TEXT
non-toxic,因为印度人太多比较拥堵所以喜欢小车吧
non-toxic,无论什么话题下都有男人会莫名其妙扯到女权，蝈楠(这个词我每一次在知乎看见都是男性自己说的，真是有趣)，换成老外中国女人就会怎么样云云。不管三七二十一，先扣上打拳的帽子就行了。[惊喜]
non-toxic,是否苏北的某个城市，这里这两个字就分的很清
non-toxic,不到30岁，但是希望我们30岁的生活是这样的：1、选择一个包容克制社交的城市生活。
non-toxic,黑人拯救世界的好电影多了去 举个例子:黑衣人[赞同]好的电影真的是艺术无国界
non-toxic,嘿嘿，谢谢，今晚试试，昨晚好奇点了个普通的，感觉还行，结束的时候他说我这个仙女姐姐还不错，我说我是小哥哥，臭弟弟，然后他给我回了黑人问好，笑死。。打算点男神试试
non-toxic,总感觉是小学英语课本画风，为了省经费这些黑人真的是够了哈哈哈哈哈哈。
non-toxic,河南焦作市赵堡镇 去那里随便在路上拉个大爷都可以教你。想学古武术跟钱没关系的真正的好东西就去那里
non-toxic,我是河南的，总分750[捂脸][捂脸][捂脸]，你怕是江苏的吧，江苏的400都很厉害了
non-toxic,奶奶家河北来的会扔掉，姥姥家山东的就喜欢筋头巴脑。
toxic,怎么就没素质了，你可以放辣椒但是别说是粤菜做法好吧，这样做不一定不好吃但是这个就不是粤菜，你做麻婆豆腐不放花椒放老干妈你看看四川人骂不骂你？放老干妈可以，但你不要叫麻婆豆腐就是了。
non-toxic,要求中国女生和黑人一起学习，交流语言
toxic,这个地球上还有多少人被欺负，受到不平等的待遇啊，还有多少黑人多少女性被歧视啊！你怎么不站出来为他们说话呢？别人为虐待动物发声你就说应该多注意人类的平等，既然你那么聪慧有远见，那你应该站出来领导大家消灭所有人类的不平等啊，你说是吗？
non-toxic,可能他们这个少女感的意思是说，在他们这个年龄阶段里感觉算少女
non-toxic,印度人现在和以后都能乐死了
toxic,凭什么身高收入就能当筹码，处女就不行？说到底，那膜值多少，不是看男生有多在乎吗？男生不在乎，女生拿这个当筹码根本没用啊。
non-toxic,油泼大仙女，路人表示你说的对啊
toxic,其实也是一种无奈吧，都是为了完成工业化，欧洲人吧资本积累的血腥加给了殖民地，美国加给了非洲黑人奴隶和印第安人，后来者没有再能向外掠夺，只能转嫁给自己的老百姓了…
toxic,一个定居美国的台湾人曾经问我，他说中国人戴口罩是自私还是害怕，我说是他们为了保护自己，但在他们看来戴口罩却是自私的行为，多少愚蠢的想法
toxic,这种事不会发生是因为生理上的原因，使得女性很难强奸或囚禁男性，将这种事情归类为男权社会，典型的田园女权
toxic,女性被猥亵的概率很高，维权很难。比如有男人不怀好意摸了你，但是周围没有监控能清晰拍下来，那女性唯一的选择就是忍受，毕竟在中国这是很损害女生名节的。
toxic,问题是你骂能骂的精确吗 同性就一定是乱交 找黑人就一定是崇洋媚外吗
toxic,喊麦歧视和物化女性这一点就足够恶心了。
toxic,身为浙江人说下，去年家里停过两次，一次有五六小时左右，一次大约二小时，具体为一次是线路改造，一次是工程队挖沟时将电缆线挖断，这两个数据，不知是不是算电力系统落后。
toxic,看郭敬明的书 我印象最深的一句话是 站在巨大的落地窗前，看着黄浦江我才知道是在上海（大概是这个意思的一句话）我黑人问号脸 合着我家没窗户 或者我不看窗外 我不知道我自己在哪？有那么智障的人的？
toxic,不，她不是罪魁祸首，罪魁祸首是整个美国社会，是万恶的蓄奴制，她只是美国蓄奴制耀武扬威的产物，汤姆与别的黑人是这个制度的牺牲品，是这个制度给了玛丽一个高高在上的机会
non-toxic,不不不，我是河南人，不搞地域黑
non-toxic,作者把战场放到了新中国成立之前，在这个战场无法得出明显结论。其实大可以看看黑人比华人多的美国，到底有多少黑人科学家，伟大的黑人科学家。华人我举一个例子，杨振宁，目前活着的没有比他伟大了吧[doge]。
toxic,10年左右外地人在电台节目公开骂上海人在上海讲上海话是歧视，主持人反驳反而被处分
toxic,一样…… 我现在看到某些不了解台湾时政，某些跪舔的大陆同胞，张口闭口，血浓于水，或者强装“理中客”的也恶心想吐……
toxic,"""二战前德国调查、记录所有犹太人学校，战争爆发后犹太人一个也逃不掉。,白左针对亚裔推行的细分法，满眼的犹太人既视感，接下来的剧情就是白左新纳粹+黑命贵+拉丁人，将亚裔送进洗澡房，满满的恐怖剧节奏。,亚裔们可要想清楚，"""
non-toxic,在此我有话说，请朋友圈的小姐姐注意一下，你的男朋友出去找小姐都给一千多，你那个521的转账就不要发了呗
non-toxic,楼主好人[捂脸][捂脸][捂脸]真希望我们华人能战胜印度人或者起码平分秋色在海外码农届占领一席之地。
non-toxic,对！我喜欢暴力杀出实验室那段，最后拎个脑袋帅翻了。还有那个亚裔妹妹不断有副本醒来冲出培养皿的桥段挺惊悚。我最怨念的是男女主并没有一对的感觉
toxic,你假设比你努力的黑人，印度人抢走了你的工作机会你嫉不嫉妒，人都是自私的，白人也一样。你别说你觉得在中国假设你被黑人，印度人抢了工作也不会怨国家不倾向自己吧？请不要说自己没可能被他们抢工作，毕竟这只是个情境假设
non-toxic,同全家都是医生，偏向中医类。地域同东北。我比你还可怜……报考时我妈把我所有关于医的志愿大学全改了…
toxic,黑人在任何国家犯罪率都高，别把什么责任都推给美国警察。黑人犯罪率高是黑人的基因，黑人热衷CTRL而不是努力工作学习的文化，以及环境因素三者的共同结果。只谈环境因素不谈黑人自身因素的都是耍流氓。
non-toxic,楼主思路很清晰，说的我也是和你一样的黑人问号脸。
toxic,你这不是自相矛盾么，法国女性劳动参与率比日本韩国都低，所以法国女性地位低？
toxic,真的是！！ex是新北京户口，可看不起外地人了哈哈哈哈哈哈
toxic,北京市侩，做人傲慢，骂人难听
toxic,女孩们心里上对男性的不信任，往往会把肌肉同暴力画上等号，忽略人的实质。
non-toxic,朋友，首先我不是浙江人，其次我没有孩子，另外真正的文学不是拘泥于形式，形式只是一种更好的表达方式。孩子以后选择什么道路我会尊重，他的理想不会成为我意志控制下的手术刀，不需要多么精准
toxic,知道有种行为叫我可以骂而你不能骂么？你说人家齐达是他家乡，所以他就只能爱护着不能骂，要我，我只敢黑自己家乡不敢黑别的地方，要是黑河南，不就是地域黑了？
toxic,夸奖东北人野蛮流氓？还是其他？
toxic,谁歧视黑人了
toxic,十分讨厌黑人。
non-toxic,但有些印度人，特别是锡克教的，还是挺好的。很多受教育程度很高。
toxic,对的……我当时想报华南理工身边的人也都说广东是蛮荒之地，说那里的人都吃老鼠的而且谜之优越感瞧不起外地人巴拉巴拉……
non-toxic,我是一个男的，来这里看看对自己有优势的专业。
toxic,我只是觉得为了黑一个演员，处处留意，熬夜追剧再断章取义一的截了很多图来黑人家，这份恒心我是佩服了，如果觉得哪个演员更适合来演绎女一，那就劳烦你们去请他演，偏要别委屈了自己脏了你们的眼睛，如果不能不少说点，别这么恶心人
toxic,那黑人也应该抵制国际海航啊，游轮这些，黑奴贩卖的时候，不都是坐船运的么。
non-toxic,这几个分高啊，西藏不了解，石河子基本上是最低了。
non-toxic,假如黄种人和黑种人在北欧地区待上千万年，能否进化衍生出类似SLC24A5这种浅色体质等位基
toxic,对，这是关键，我一个文学黑人老师和我们探讨黑豹和非洲文化，她认为黑豹与其说是非洲人自嗨，不如说是美国人对于非洲文化的不尊重，也许黑人或非洲人会因为种族认同感而叫好，但那是因为他们是单方面宣泄了长久被歧视的心情，
non-toxic,如何看待迪路兽进化成天女兽[飙泪笑]
non-toxic,说的很好！日本看中国人就像看下等人，我最近十年算是不会去日本的，不会自找没趣。
toxic,我日！一样啊大兄弟！我室友河南人 超级脏内衣内裤攒一盆 厕纸永远扔不进垃圾桶！厕所被他弄得恶心的不行！就刚刚把我凉席抢走说是她自己的 emmm我俩的凉席价钱差了好多 现在我的凉席垫在他屁股底下 胸口好堵
toxic,怎么什么都是女权婊，一个男的不喜欢女的，或者有什么情况非得在外边找女人，离婚不就得了，出轨是什么鬼
toxic,我妈就是家庭主妇，本来对家庭主妇没有啥看不看得起的，结果呢，她一天到晚埋怨这埋怨那，抱怨家庭主妇的辛苦与不容易。
toxic,黑人在白人的世界地位高吗？你去看看西方社会的权力部门有几个黑人？真高的话就没有黑命贵事件了。黑鬼能在上海商场骂20分钟无人阻止，是因为大家都不知道该怎么办而已。换作一个国人在那骂20分钟，或者其它外国人在那骂20分钟。
toxic,别说你一个男人了，我一个女人都想不通为什么她们一个个要嫁给黑人，难道个个都是奥巴马？还是曼德拉？
non-toxic,这几张比“有哪些好看的黑人妹子”好看多了哈哈哈哈
non-toxic,我就是地道的内蒙的蒙古人 我们这高中练体育的少 但身强体壮的真的多 我们班175的我最矮 185＋ 200斤左右的多的是 但我也有75公斤 对面市一中篮球队上两米的好几个呢 北方人身体是不错的 所以黄种人体质还是不错的
toxic,在美国，黑人犯罪率应该远远高于白人，所以警察在执法的时候，会区别性执法，也就是种族歧。但是这不是单单是警察的原因，
toxic,真是要笑哭了，这怎么能叫种族歧视，这是崇洋媚外的香港人搞地域歧视好吧。只要是香港人和讲英语的华人，他们都会当大爷供着的。
non-toxic,作为女性，赞同支持你，判断女性有没有地位，要看她们有没有合理的，合法的工作意识和工作机会。中国当然还存在重男轻女的地区和底层文化，但是主流观念和意识形态是支持女性解放的。
